Student_ID,First_Name,Last_Name,Email,Gender,Age,Department
S1492,Ali,Smith,student492@university.com,Male,22,Engineering
S1493,Emma,Jones,student493@university.com,Female,18,Mathematics
S1494,Ahmed,Williams,student494@university.com,Female,21,Business
S1495,Omar,Brown,student495@university.com,Male,19,Mathematics
S1496,John,Jones,student496@university.com,Male,24,CS
S1497,Maria,Jones,student497@university.com,Male,20,CS
S1498,Ali,Johnson,student498@university.com,Male,23,Business
S1499,Maria,Brown,student499@university.com,Male,24,Mathematics
S1500,Omar,Smith,student500@university.com,Female,19,CS
S1501,Ahmed,Davis,student501@university.com,Male,23,Engineering
S1502,Ahmed,Williams,student502@university.com,Female,22,Mathematics
S1503,Liam,Johnson,student503@university.com,Male,18,Mathematics
S1504,Omar,Williams,student504@university.com,Male,23,CS
S1505,Ali,Smith,student505@university.com,Male,22,CS
S1506,Liam,Smith,student506@university.com,Female,23,Business
S1507,John,Jones,student507@university.com,Male,20,Mathematics
S1508,Liam,Smith,student508@university.com,Female,20,Engineering
S1509,Sara,Williams,student509@university.com,Female,20,CS
S1510,Ali,Brown,student510@university.com,Female,20,Mathematics
S1511,Sara,Brown,student511@university.com,Male,19,CS
S1512,Omar,Jones,student512@university.com,Female,20,Business
S1513,Emma,Davis,student513@university.com,Male,24,Mathematics
S1514,Sara,Williams,student514@university.com,Female,20,Mathematics
S1515,John,Williams,student515@university.com,Male,24,Business
S1516,Liam,Smith,student516@university.com,Female,19,Engineering
S1517,Emma,Williams,student517@university.com,Male,20,CS
S1518,Liam,Johnson,student518@university.com,Male,22,Business
S1519,Sara,Davis,student519@university.com,Male,22,Mathematics
S1520,Liam,Smith,student520@university.com,Female,21,Business
S1521,Omar,Johnson,student521@university.com,Female,22,Mathematics
S1522,Emma,Jones,student522@university.com,Male,18,Business
S1523,Omar,Brown,student523@university.com,Female,18,Engineering
S1524,Sara,Jones,student524@university.com,Female,18,Mathematics
S1525,Omar,Brown,student525@university.com,Female,19,Business
S1526,John,Jones,student526@university.com,Female,22,Engineering
S1527,Sara,Williams,student527@university.com,Female,24,Engineering
S1528,Sara,Johnson,student528@university.com,Female,18,CS
S1529,Sara,Brown,student529@university.com,Female,21,Mathematics
S1530,Ali,Smith,student530@university.com,Male,19,CS
S1531,Liam,Johnson,student531@university.com,Male,21,Engineering
S1532,Ali,Smith,student532@university.com,Female,22,CS
S1533,Ali,Johnson,student533@university.com,Male,20,CS
S1534,John,Johnson,student534@university.com,Male,21,Business
S1535,Emma,Jones,student535@university.com,Male,20,CS
S1536,Liam,Brown,student536@university.com,Female,19,Engineering
S1537,Omar,Brown,student537@university.com,Female,21,CS
S1538,Ahmed,Johnson,student538@university.com,Female,21,Mathematics
S1539,Sara,Williams,student539@university.com,Female,23,Business
S1540,Omar,Williams,student540@university.com,Female,19,Engineering
S1541,Sara,Smith,student541@university.com,Male,19,CS
S1542,John,Smith,student542@university.com,Female,18,Mathematics
S1543,Sara,Jones,student543@university.com,Male,22,Engineering
S1544,Ali,Johnson,student544@university.com,Female,21,CS
S1545,Liam,Smith,student545@university.com,Male,21,Business
S1546,Ahmed,Smith,student546@university.com,Female,24,CS
S1547,Maria,Davis,student547@university.com,Female,19,Engineering
S1548,Sara,Johnson,student548@university.com,Female,19,Engineering
S1549,Omar,Jones,student549@university.com,Female,22,Engineering
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics
S1551,Maria,Jones,student551@university.com,Female,20,CS
S1552,Ahmed,Brown,student552@university.com,Male,20,CS
S1553,Maria,Jones,student553@university.com,Female,23,CS
S1554,Ali,Williams,student554@university.com,Male,20,Business
S1555,Liam,Williams,student555@university.com,Female,20,Mathematics
S1556,Liam,Jones,student556@university.com,Male,22,Mathematics
S1557,Emma,Williams,student557@university.com,Male,21,Business
S1558,Liam,Brown,student558@university.com,Male,20,Mathematics
S1559,Emma,Johnson,student559@university.com,Male,23,Business
S1560,Maria,Williams,student560@university.com,Male,19,Engineering
S1561,John,Williams,student561@university.com,Male,20,Engineering
S1562,Omar,Jones,student562@university.com,Female,23,Mathematics
S1563,Omar,Brown,student563@university.com,Male,22,Engineering
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering
S1565,Sara,Jones,student565@university.com,Female,24,Engineering
S1566,Sara,Jones,student566@university.com,Male,24,CS
S1567,Liam,Davis,student567@university.com,Male,19,Engineering
S1568,Omar,Brown,student568@university.com,Female,23,CS
S1569,Omar,Johnson,student569@university.com,Male,20,Business
S1570,Emma,Brown,student570@university.com,Male,21,Business
S1571,John,Johnson,student571@university.com,Male,19,Business
S1572,Ali,Brown,student572@university.com,Male,19,Business
S1573,Sara,Jones,student573@university.com,Male,24,Business
S1574,Omar,Jones,student574@university.com,Male,21,Engineering
S1575,Emma,Smith,student575@university.com,Male,24,Engineering
S1576,Ahmed,Williams,student576@university.com,Female,19,Engineering
S1577,Emma,Davis,student577@university.com,Male,20,Business
S1578,Sara,Brown,student578@university.com,Female,24,Business
S1579,Sara,Davis,student579@university.com,Female,24,CS
S1580,Emma,Smith,student580@university.com,Female,24,Mathematics
S1581,Ali,Williams,student581@university.com,Female,19,Engineering
S1582,Maria,Brown,student582@university.com,Male,20,Mathematics
S1583,Sara,Johnson,student583@university.com,Female,21,Business
S1584,Emma,Williams,student584@university.com,Female,18,Business
S1585,Omar,Jones,student585@university.com,Female,21,Business
S1586,Emma,Smith,student586@university.com,Female,20,Mathematics
S1587,John,Williams,student587@university.com,Female,22,CS
S1588,Maria,Williams,student588@university.com,Male,24,Business
S1589,Ahmed,Jones,student589@university.com,Male,21,CS
S1590,Ali,Brown,student590@university.com,Female,22,CS
S1591,Liam,Johnson,student591@university.com,Male,22,Engineering
S1592,Ahmed,Jones,student592@university.com,Male,20,Mathematics
S1593,Maria,Johnson,student593@university.com,Female,20,Business
S1594,Maria,Brown,student594@university.com,Female,24,CS
S1595,Maria,Williams,student595@university.com,Female,18,Mathematics
S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics
S1597,Omar,Smith,student597@university.com,Female,19,Business
S1598,Maria,Smith,student598@university.com,Male,21,Engineering
S1599,Emma,Jones,student599@university.com,Male,20,Engineering
S1600,Ahmed,Brown,student600@university.com,Male,21,CS
S1601,Liam,Jones,student601@university.com,Female,23,Engineering
S1602,Maria,Jones,student602@university.com,Male,23,Engineering
S1603,Emma,Davis,student603@university.com,Female,24,Engineering
S1604,Omar,Jones,student604@university.com,Female,22,Mathematics
S1605,John,Davis,student605@university.com,Female,24,Business
S1606,Omar,Smith,student606@university.com,Female,19,Mathematics
S1607,Liam,Smith,student607@university.com,Female,18,Mathematics
S1608,Maria,Jones,student608@university.com,Male,21,Business
S1609,Liam,Smith,student609@university.com,Male,19,Mathematics
S1610,Ahmed,Brown,student610@university.com,Male,18,CS
S1611,Sara,Davis,student611@university.com,Male,21,CS
S1612,Maria,Davis,student612@university.com,Male,19,Mathematics
S1613,Sara,Jones,student613@university.com,Female,20,Engineering
S1614,Emma,Smith,student614@university.com,Female,21,Mathematics
S1615,John,Johnson,student615@university.com,Male,19,Engineering
S1616,Ali,Davis,student616@university.com,Male,23,Mathematics
S1617,Liam,Jones,student617@university.com,Male,18,CS
S1618,Omar,Jones,student618@university.com,Female,19,Engineering
S1619,John,Brown,student619@university.com,Female,20,CS
S1620,Maria,Williams,student620@university.com,Female,24,Mathematics
S1621,Sara,Williams,student621@university.com,Male,21,Business
S1622,Omar,Davis,student622@university.com,Male,21,Engineering
S1623,Sara,Brown,student623@university.com,Male,21,Engineering
S1624,Ahmed,Brown,student624@university.com,Male,20,Mathematics
S1625,Sara,Brown,student625@university.com,Female,18,Mathematics
S1626,Ahmed,Davis,student626@university.com,Male,21,Engineering
S1627,Emma,Williams,student627@university.com,Male,18,Business
S1628,Omar,Brown,student628@university.com,Male,19,Mathematics
S1629,Omar,Smith,student629@university.com,Female,23,Mathematics
S1630,Ali,Jones,student630@university.com,Female,23,Mathematics
S1631,Maria,Jones,student631@university.com,Male,18,Business
S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering
S1633,Ali,Johnson,student633@university.com,Female,23,CS
S1634,Sara,Davis,student634@university.com,Female,21,Mathematics
S1635,Sara,Davis,student635@university.com,Female,22,Business
S1636,Ali,Jones,student636@university.com,Female,22,Engineering
S1637,Omar,Smith,student637@university.com,Male,20,Engineering
S1638,Sara,Williams,student638@university.com,Male,24,Business
S1639,Liam,Williams,student639@university.com,Male,23,Mathematics
S1640,Emma,Davis,student640@university.com,Female,23,CS
S1641,Emma,Smith,student641@university.com,Female,20,Mathematics
S1642,Liam,Davis,student642@university.com,Female,22,Engineering
S1643,Ali,Williams,student643@university.com,Female,19,CS
S1644,Liam,Davis,student644@university.com,Male,21,Mathematics
S1645,Ahmed,Brown,student645@university.com,Male,21,CS
S1646,Ahmed,Davis,student646@university.com,Male,19,Business
S1647,Ali,Jones,student647@university.com,Male,19,Mathematics
S1648,Liam,Davis,student648@university.com,Male,22,Engineering
S1649,Ahmed,Jones,student649@university.com,Male,20,Engineering
S1650,Omar,Smith,student650@university.com,Female,19,CS
S1651,Liam,Williams,student651@university.com,Female,20,Business
S1652,Omar,Johnson,student652@university.com,Male,24,Mathematics
S1653,Ahmed,Johnson,student653@university.com,Female,18,Business
S1654,Emma,Williams,student654@university.com,Male,21,Business
S1655,Ahmed,Johnson,student655@university.com,Male,22,CS
S1656,Omar,Davis,student656@university.com,Female,21,CS
S1657,John,Smith,student657@university.com,Male,22,Mathematics
S1658,Maria,Smith,student658@university.com,Male,18,Engineering
S1659,Sara,Williams,student659@university.com,Male,21,Mathematics
S1660,Liam,Johnson,student660@university.com,Female,18,Business
S1661,John,Davis,student661@university.com,Female,22,CS
S1662,Ahmed,Smith,student662@university.com,Female,19,Business
S1663,Emma,Smith,student663@university.com,Female,24,CS
S1664,Ali,Brown,student664@university.com,Male,21,Engineering
S1665,Ahmed,Brown,student665@university.com,Female,18,Business
S1666,Emma,Smith,student666@university.com,Female,23,CS
S1667,Maria,Williams,student667@university.com,Female,21,Mathematics
S1668,Ahmed,Jones,student668@university.com,Male,21,Mathematics
S1669,Omar,Jones,student669@university.com,Female,21,Mathematics
S1670,Ali,Davis,student670@university.com,Female,20,Business
S1671,Emma,Smith,student671@university.com,Male,18,CS
S1672,Emma,Smith,student672@university.com,Male,18,CS
S1673,Emma,Smith,student673@university.com,Male,21,CS
S1674,Maria,Williams,student674@university.com,Male,19,Business
S1675,Ahmed,Brown,student675@university.com,Female,21,CS
S1676,Maria,Smith,student676@university.com,Male,20,Engineering
S1677,Liam,Smith,student677@university.com,Female,22,Business
S1678,Sara,Johnson,student678@university.com,Female,20,Engineering
S1679,Sara,Williams,student679@university.com,Female,19,Engineering
S1680,Liam,Davis,student680@university.com,Female,21,Mathematics
S1681,Ahmed,Smith,student681@university.com,Female,18,Business
S1682,Omar,Johnson,student682@university.com,Male,24,CS
S1683,Maria,Jones,student683@university.com,Female,23,Engineering
S1684,Ali,Davis,student684@university.com,Female,21,Business
S1685,Emma,Smith,student685@university.com,Female,19,CS
S1686,Emma,Smith,student686@university.com,Male,18,Mathematics
S1687,Ahmed,Johnson,student687@university.com,Female,20,Business
S1688,Omar,Williams,student688@university.com,Female,22,Business
S1689,Sara,Smith,student689@university.com,Male,22,Business
S1690,Sara,Jones,student690@university.com,Female,24,CS
S1691,Emma,Smith,student691@university.com,Female,21,Engineering
S1692,Ahmed,Jones,student692@university.com,Male,20,Engineering
S1693,Maria,Davis,student693@university.com,Female,24,Business
S1694,Sara,Davis,student694@university.com,Female,23,Business
S1695,Maria,Brown,student695@university.com,Female,23,CS
S1696,Omar,Brown,student696@university.com,Female,24,Mathematics
S1697,Sara,Jones,student697@university.com,Female,19,Business
S1698,Sara,Williams,student698@university.com,Male,22,Business
S1699,John,Smith,student699@university.com,Male,20,Mathematics
S1700,Sara,Smith,student700@university.com,Male,21,Business
S1701,Liam,Brown,student701@university.com,Female,18,Engineering
S1702,Ali,Jones,student702@university.com,Female,21,Business
S1703,Liam,Smith,student703@university.com,Female,21,Engineering
S1704,Ahmed,Smith,student704@university.com,Male,20,CS
S1705,Ahmed,Williams,student705@university.com,Female,22,CS
S1706,Maria,Johnson,student706@university.com,Female,20,Engineering
S1707,Liam,Brown,student707@university.com,Female,18,Engineering
S1708,Liam,Brown,student708@university.com,Male,24,Mathematics
S1709,Liam,Johnson,student709@university.com,Male,20,Engineering
S1710,Omar,Smith,student710@university.com,Female,19,Engineering
S1711,Sara,Williams,student711@university.com,Female,21,Business
S1712,Ali,Williams,student712@university.com,Female,22,Mathematics
S1713,Maria,Brown,student713@university.com,Male,23,Engineering
S1714,Liam,Williams,student714@university.com,Male,18,Engineering
S1715,Liam,Davis,student715@university.com,Male,23,Engineering
